#OTUID	KOSMOSD15_M1AS_X	KOSMOSD15_MPAS_X	KOSMOSD1_M1BS_X	KOSMOSD1_MPBS_X	KOSMOSD24_M1AS_X	KOSMOSD24_MPAS_X	KOSMOSD32_M1AS_X	KOSMOSD32_MPAS_X	KOSMOSD36_M1AS_X	KOSMOSD36_MPAS_X	KOSMOSD42_M1AS_X	KOSMOSD42_MPAS_X	KOSMOSD48_M1AS_X	KOSMOSD48_MPAS_X	KOSMOSD8_M1AS_X	KOSMOSD8_MPAS_X
ASV_27705	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0
ASV_27706	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0
ASV_27707	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ASV_27708	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ASV_27709	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0
ASV_27710	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0
ASV_27711	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0
ASV_27713	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_27714	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_27715	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_27716	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
ASV_27717	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0
ASV_27718	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
ASV_27719	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
ASV_27720	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0
ASV_27721	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ASV_27722	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ASV_27723	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
ASV_27795	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_27821	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27867	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27879	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27916	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27917	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
ASV_27918	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
ASV_27919	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ASV_27927	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
ASV_27932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ASV_27933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ASV_27934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ASV_27935	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
ASV_27936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_27943	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV_27944	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ASV_27948	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27949	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27950	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27951	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27952	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_27953	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ASV_27954	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27955	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27956	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_27957	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV_27958	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV_27963	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV_27964	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ASV_27965	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ASV_27966	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
ASV_27967	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
ASV_27968	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ASV_27969	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ASV_27970	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ASV_27971	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ASV_27972	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
ASV_27973	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0
ASV_27974	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
ASV_27975	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
ASV_27976	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0
ASV_27977	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ASV_27978	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ASV_27979	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ASV_27980	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ASV_27981	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ASV_27982	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ASV_27983	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ASV_27986	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_27987	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_27988	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_27989	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_27990	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_27991	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_27992	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ASV_27993	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
ASV_27994	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0
ASV_27995	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ASV_27996	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ASV_27997	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ASV_27998	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ASV_27999	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ASV_28000	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ASV_28001	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ASV_28002	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ASV_28003	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ASV_28004	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ASV_28005	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ASV_28259	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28260	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28261	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28262	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28263	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_28264	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ASV_28274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ASV_28278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV_28279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV_28280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV_28281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV_28282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV_28283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV_28290	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV_28296	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28297	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28298	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28299	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV_28300	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28301	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28302	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28303	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28304	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28305	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28306	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28307	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28308	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ASV_28309	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ASV_28310	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ASV_28311	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
ASV_28312	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ASV_28313	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ASV_28314	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ASV_28315	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ASV_28316	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ASV_28317	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ASV_28323	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_28324	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_28325	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_28326	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_28327	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_28328	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV_28329	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ASV_28330	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ASV_28331	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ASV_28332	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ASV_28333	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ASV_28334	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
ASV_28335	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_28336	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_28337	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_28338	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_28339	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_28340	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_28341	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_28342	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_28343	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_28344	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ASV_28345	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ASV_28346	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ASV_28347	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ASV_28348	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ASV_28349	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ASV_28350	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ASV_28351	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ASV_28352	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ASV_28353	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ASV_28428	24	65	10	51	0	6	5956	70	4698	2	7954	38	582	745	0	1063
ASV_28429	347	63	418	36	182	5	103	2702	38	6523	63	779	7	102	74	17
ASV_28430	0	0	0	0	0	0	0	6	0	0	172	0	0	142	0	0
ASV_28432	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28434	5	457	497	450	1	106	0	458	0	321	10	98	0	80	2	967
ASV_28440	1	16	8	42	0	7	0	6	0	0	0	0	0	22	0	33
ASV_28442	139	88	293	311	109	35	50	14	106	11	10	0	14	13	12	288
ASV_28448	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV_28453	23	64	45	24	57	19	6	52	13	24	0	17	0	40	7	90
ASV_28455	16	65	29	18	10	29	1	2	32	33	31	58	41	75	215	50
ASV_28457	12	6	29	3	0	1	0	105	43	417	0	22	0	13	16	0
ASV_28464	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV_28471	24	40	21	18	7	10	1	1	15	15	13	26	9	36	224	43
ASV_28473	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV_28476	11	13	9	5	35	2	0	1	8	1	1	0	0	4	0	53
ASV_28485	0	11	0	0	0	95	0	199	44	78	0	10	0	25	1	0
ASV_28488	3	7	3	8	3	0	0	5	0	3	0	1	0	9	4	39
ASV_28496	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV_28513	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ASV_28516	0	0	0	0	0	0	0	9	0	0	0	2	0	0	0	333
ASV_28518	8	2	13	3	1	0	0	61	0	233	1	14	0	6	0	0
ASV_28521	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV_28526	4	7	4	3	26	0	1	3	2	2	0	0	0	15	0	25
ASV_28532	0	0	0	0	0	0	0	0	2	0	16	0	0	0	0	1
ASV_28543	6	2	26	1	2	0	0	56	5	156	0	19	0	9	0	0
ASV_28546	0	4	4	2	32	0	9	4	144	1	44	3	31	3	0	5
ASV_28553	0	50	6	2	3	5	0	36	0	13	2	50	0	90	0	11
ASV_28562	7	15	8	5	24	1	0	0	1	4	0	0	0	5	0	26
ASV_28566	0	0	0	0	0	0	2	0	0	0	0	83	25	154	0	0
ASV_28568	0	3	3	4	7	2	1	10	115	7	88	2	10	6	0	2
ASV_28570	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ASV_28571	8	44	39	20	16	17	6	1	10	8	0	0	0	1	2	22
ASV_28585	9	14	8	4	19	2	1	3	7	1	0	1	0	5	0	15
ASV_28601	7	1	4	0	12	0	10	51	2	104	0	5	0	17	2	0
ASV_28604	0	9	120	57	0	9	0	2	0	0	2	2	0	5	3	1
ASV_28605	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV_28606	7	53	22	22	23	4	0	6	0	12	0	1	0	3	1	29
ASV_28621	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV_28624	3	0	17	2	0	0	0	26	0	154	0	4	0	0	0	0
ASV_28625	0	6	0	0	0	1	2	0	0	0	0	1	0	10	0	19
ASV_28629	0	0	0	0	1	0	0	0	195	0	2	0	2	0	0	0
ASV_28642	0	8	1	0	0	3	0	37	0	15	0	57	0	66	0	2
ASV_28643	0	12	40	5	0	1	0	8	0	3	0	4	0	0	0	112
ASV_28646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_28651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV_28678	29	0	7	2	111	0	11	1	0	0	6	0	0	0	0	0
ASV_28682	0	8	13	23	0	2	0	11	0	5	0	0	0	0	0	30
ASV_28742	0	2	3	0	0	0	0	34	0	88	0	6	0	0	5	0
ASV_28747	7	5	9	3	38	0	4	0	0	0	0	0	0	1	1	14
ASV_28751	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_28758	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	7
ASV_28762	0	0	1	0	127	0	0	0	2	0	0	0	0	0	0	0
ASV_28767	4	10	15	4	25	0	0	4	0	2	0	0	0	5	3	7
ASV_28778	1	7	0	0	0	0	0	0	0	1	0	2	0	4	0	7
ASV_28783	8	9	12	0	32	0	4	1	5	0	0	0	0	2	0	12
ASV_28785	0	0	0	0	14	0	1	0	42	0	1	0	5	0	6	0
ASV_28806	5	12	8	5	44	0	0	0	7	2	1	0	0	2	0	7
ASV_28822	0	1	33	41	0	0	0	1	4	3	0	0	0	1	0	3
ASV_28823	0	0	0	0	0	0	69	0	2	5	23	6	5	0	0	0
ASV_28828	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_28836	0	0	0	0	0	0	0	0	0	0	0	3	0	9	0	0
ASV_28838	3	5	1	2	4	0	0	0	0	0	0	0	0	3	0	10
ASV_28841	1	9	8	4	15	0	1	0	0	0	0	0	0	0	0	10
ASV_28850	0	19	3	1	2	7	2	9	21	11	3	4	3	7	0	11
ASV_28852	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV_28866	2	6	2	2	2	1	0	3	1	1	0	0	0	10	0	10
ASV_28874	0	0	0	0	0	0	0	0	10	0	34	0	52	0	0	0
ASV_28882	0	18	1	0	0	2	0	33	0	1	0	1	0	26	0	0
ASV_28905	0	0	65	20	0	3	0	0	0	0	0	1	0	0	0	0
ASV_28906	1	4	1	1	0	0	0	0	0	2	0	8	0	3	1	4
ASV_28909	0	2	5	0	23	0	0	2	0	1	0	0	0	7	0	12
ASV_28914	0	4	3	2	1	0	0	0	0	2	0	2	0	2	0	14
ASV_28915	2	0	2	13	0	0	0	0	11	0	0	0	48	0	0	0
ASV_28924	0	2	1	5	5	0	0	2	5	0	0	0	0	4	0	5
ASV_28931	0	4	3	0	1	2	0	2	0	2	0	0	0	3	0	7
ASV_28932	0	0	0	0	3	0	0	2	28	0	29	1	4	15	0	0
ASV_28937	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	12
ASV_28956	19	0	4	1	22	0	20	0	0	0	0	0	0	0	0	0
ASV_28960	3	0	0	0	0	0	19	0	56	0	0	0	0	0	0	0
ASV_28971	0	0	0	0	0	1	0	1	0	0	0	2	0	11	0	0
ASV_28972	0	0	0	0	0	0	0	0	0	0	0	69	0	7	0	0
ASV_28977	1	4	1	0	9	0	1	0	2	6	0	0	0	1	0	13
ASV_28978	0	0	0	68	0	0	0	1	0	0	0	0	0	0	6	0
ASV_28987	11	0	0	0	5	0	0	0	35	0	1	0	1	0	21	0
ASV_29009	0	30	0	0	0	11	0	0	0	0	0	0	0	1	0	22
ASV_29015	0	0	10	5	48	1	3	0	0	0	0	0	0	2	0	0
ASV_29019	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ASV_29024	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1
ASV_29033	0	2	0	1	1	0	2	0	1	0	0	0	0	1	0	2
ASV_29062	0	5	0	1	2	0	0	3	2	3	0	0	0	6	0	2
ASV_29063	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_29072	2	0	0	0	0	0	1	2	0	4	0	1	0	1	0	3
ASV_29075	0	0	0	0	0	0	0	0	0	0	24	0	38	0	0	0
ASV_29085	0	5	13	4	11	0	0	0	0	0	0	0	0	0	2	4
ASV_29086	9	0	0	0	2	0	4	0	30	0	0	0	0	0	0	0
ASV_29105	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	1
ASV_29107	0	0	0	2	33	0	0	2	0	0	0	0	22	0	0	0
ASV_29109	2	0	0	0	28	0	0	0	22	0	4	0	0	0	2	1
ASV_29115	0	3	0	2	0	0	0	12	0	0	0	0	0	4	0	0
ASV_29122	0	0	0	0	0	0	0	0	0	0	3	2	0	6	0	0
ASV_29143	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0
ASV_29167	0	7	1	2	8	1	0	8	0	4	0	0	0	0	0	5
ASV_29176	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0
ASV_29191	9	0	0	0	0	0	0	4	1	26	0	4	0	0	3	0
ASV_29205	0	15	3	0	0	0	0	2	0	0	0	7	0	11	0	3
ASV_29212	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_29222	0	0	0	0	3	0	3	0	37	0	2	0	0	0	0	0
ASV_29256	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_29262	1	0	0	1	21	0	0	0	18	0	1	0	0	0	0	0
ASV_29267	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_29274	0	0	0	0	6	0	3	0	28	0	4	0	0	0	0	0
ASV_29293	0	9	5	4	0	0	0	0	0	0	0	0	0	3	0	8
ASV_29294	0	0	0	0	0	0	5	0	32	0	2	0	0	0	0	0
ASV_29308	1	1	5	10	3	0	0	0	0	1	0	0	0	0	0	7
ASV_29327	0	1	0	0	1	0	0	2	2	0	0	0	0	0	0	3
ASV_29328	4	0	0	0	20	0	1	0	7	0	4	0	1	0	0	0
ASV_29339	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0
ASV_29366	2	3	1	4	4	2	0	4	0	2	0	1	0	1	2	1
ASV_29374	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4
ASV_29378	0	5	7	3	0	2	0	0	2	1	0	2	0	2	0	1
ASV_29379	1	5	2	3	2	0	0	2	0	0	0	0	0	3	0	7
ASV_29411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV_29419	0	0	0	0	2	0	1	0	26	0	0	0	0	0	0	0
ASV_29420	0	0	0	0	0	0	0	0	10	0	5	0	15	0	0	0
ASV_29432	0	8	1	2	0	1	0	5	0	0	0	7	0	5	0	0
ASV_29433	2	0	1	0	1	0	0	4	0	3	0	0	0	5	0	1
ASV_29434	1	0	0	0	5	0	1	0	21	0	1	0	0	0	0	0
ASV_29443	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_29451	0	0	0	0	0	0	23	0	4	0	1	0	0	0	0	0
ASV_29464	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	1
ASV_29469	0	3	1	1	0	1	0	10	0	0	0	5	0	1	0	4
ASV_29470	0	0	0	0	0	0	1	0	22	0	3	0	1	0	0	0
ASV_29486	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ASV_29509	1	0	0	0	0	0	0	0	16	0	5	0	3	0	0	0
ASV_29527	0	0	0	0	0	0	0	2	0	0	0	8	0	13	0	0
ASV_29528	1	1	3	3	5	0	0	0	0	0	0	0	0	2	0	5
ASV_29529	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV_29552	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
ASV_29558	1	7	2	3	1	0	0	1	0	2	0	0	0	0	0	2
ASV_29560	3	5	0	0	0	1	0	1	1	1	2	7	0	2	0	0
ASV_29561	0	0	0	0	1	0	0	0	18	0	3	0	1	0	0	0
ASV_29562	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0
ASV_29571	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_29578	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
ASV_29584	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	3
ASV_29585	0	1	1	1	0	0	0	0	0	0	0	0	0	0	19	0
ASV_29598	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_29610	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV_29614	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ASV_29616	0	0	0	0	1	0	0	3	0	1	0	1	0	12	0	0
ASV_29638	0	3	3	0	0	0	0	1	0	0	0	7	0	5	0	0
ASV_29639	0	0	1	0	0	0	0	0	0	0	0	0	0	19	0	0
ASV_29640	0	1	0	1	0	3	0	5	0	1	0	0	0	5	0	0
ASV_29641	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_29642	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0
ASV_29659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV_29662	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1
ASV_29664	0	0	0	0	0	0	0	1	0	0	0	1	0	9	0	0
ASV_29665	0	0	1	2	0	0	0	0	0	0	0	4	0	8	0	0
ASV_29666	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0
ASV_29667	0	0	0	0	0	0	0	15	0	3	1	0	0	0	0	0
ASV_29668	0	0	0	0	0	0	0	0	10	0	5	0	4	0	0	0
ASV_29679	0	0	0	0	7	0	0	0	0	0	0	0	0	2	0	0
ASV_29691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_29692	0	0	0	0	0	0	8	0	1	1	0	0	0	8	0	0
ASV_29693	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
ASV_29694	0	0	0	0	0	0	0	0	0	0	2	0	16	0	0	0
ASV_29695	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
ASV_29708	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
ASV_29721	3	1	0	0	1	0	3	1	1	1	0	0	0	2	0	0
ASV_29723	0	0	1	3	3	0	1	0	3	0	2	0	0	1	1	2
ASV_29726	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0
ASV_29727	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0
ASV_29728	0	1	0	0	0	0	0	0	0	0	0	1	0	15	0	0
ASV_29729	0	0	0	0	0	0	2	0	5	0	8	0	2	0	0	0
ASV_29730	0	0	0	0	0	0	0	0	7	0	8	0	2	0	0	0
ASV_29755	0	0	0	4	0	11	0	0	0	1	0	0	0	0	0	0
ASV_29771	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ASV_29773	0	2	6	0	0	3	0	0	0	0	0	0	0	0	0	0
ASV_29777	2	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
ASV_29779	0	5	2	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV_29806	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_29815	0	0	0	0	0	0	0	0	12	0	2	0	0	0	0	0
ASV_29848	0	3	0	0	0	1	0	0	0	0	0	0	0	5	0	3
ASV_29853	0	1	0	0	0	0	0	0	6	1	0	0	3	1	0	0
ASV_29854	0	2	0	0	0	0	0	2	0	0	0	2	0	2	0	0
ASV_29855	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
ASV_29856	0	0	0	0	0	0	2	0	8	0	0	0	3	0	0	0
ASV_29857	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0
ASV_29884	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV_29896	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV_29927	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
ASV_29930	0	0	6	2	0	2	0	1	0	0	0	0	0	0	0	0
ASV_29931	0	0	2	1	0	0	0	0	3	0	0	0	0	0	1	0
ASV_29932	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1
ASV_29933	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV_29934	0	0	0	0	0	0	1	0	9	0	1	0	0	0	0	0
