#OTUID	KOSMOSD15_M1AS_UU	KOSMOSD15_MPAS_UU	KOSMOSD1_M1BS_UU	KOSMOSD1_MPBS_UU	KOSMOSD24_M1AS_UU	KOSMOSD24_MPAS_UU	KOSMOSD32_M1AS_UU	KOSMOSD32_MPAS_UU	KOSMOSD36_M1AS_UU	KOSMOSD36_MPAS_UU	KOSMOSD42_M1AS_UU	KOSMOSD42_MPAS_UU	KOSMOSD48_M1AS_UU	KOSMOSD48_MPAS_UU	KOSMOSD8_M1AS_UU	KOSMOSD8_MPAS_UU
ASV_26602	0	0	1	0	0	1	2	2	3	3	33	0	48	31	0	0
ASV_26604	0	66	1	0	0	1	0	0	0	47	0	4	1	0	0	1
ASV_26605	0	2	15	2	0	41	0	2	0	0	0	0	0	0	62	2
ASV_26607	3	16	6	0	0	6	0	0	9	1	2	0	11	0	0	1
ASV_26608	0	10	0	0	0	3	0	3	0	0	0	0	0	0	0	0
ASV_26609	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4
ASV_26615	3	0	0	0	0	0	2	0	37	0	76	0	2	0	0	0
ASV_26617	0	1	4	0	0	2	0	0	0	13	0	7	0	74	0	0
ASV_26618	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	0
ASV_26622	0	11	35	31	0	4	0	1	0	0	0	0	0	2	0	7
ASV_26624	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_26625	0	0	0	0	0	0	0	2	70	0	28	5	0	5	0	0
ASV_26627	3	0	9	2	2	0	0	0	3	0	0	0	0	0	0	0
ASV_26628	0	17	0	0	0	92	0	1	0	0	0	0	0	0	0	0
ASV_26629	0	2	0	0	0	107	0	0	0	0	0	0	0	0	0	0
ASV_26630	0	20	2	3	0	3	0	0	1	1	3	0	6	0	0	2
ASV_26632	0	0	41	12	37	0	0	9	0	0	0	2	0	1	0	0
ASV_26633	26	0	0	0	1	0	1	0	10	0	3	0	4	0	0	0
ASV_26635	0	30	3	1	0	10	0	2	0	3	1	9	0	25	0	12
ASV_26636	2	6	0	3	0	0	0	25	0	8	0	8	0	52	0	1
ASV_26638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ASV_26641	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	10
ASV_26642	3	0	0	0	0	2	0	1	0	0	0	0	0	3	0	0
ASV_26644	0	34	19	14	0	0	0	2	0	2	0	0	0	0	0	4
ASV_26645	0	20	2	0	0	8	1	0	0	0	2	0	22	0	0	0
ASV_26647	0	0	79	13	0	0	0	0	0	3	0	0	0	0	0	1
ASV_26648	0	0	0	5	0	36	0	5	0	48	0	2	0	0	0	1
ASV_26653	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_26656	0	1	0	0	0	3	0	0	0	0	0	0	0	0	4	0
ASV_26657	2	19	17	5	0	4	0	0	0	0	0	2	0	12	7	1
ASV_26658	0	0	0	0	0	0	0	12	0	79	0	0	1	0	0	0
ASV_26661	0	25	32	0	0	0	0	0	0	0	0	0	0	22	0	0
ASV_26662	0	0	28	7	0	9	0	8	0	1	0	8	0	9	2	4
ASV_26663	44	0	2	0	2	9	0	0	0	0	0	0	0	2	0	0
ASV_26664	0	4	0	0	0	4	0	5	0	8	0	13	0	34	0	0
ASV_26665	64	0	0	0	0	0	1	2	6	0	10	1	0	2	4	0
ASV_26669	0	4	2	0	0	0	0	6	0	20	0	10	0	47	0	0
ASV_26672	36	2	24	0	0	4	0	0	1	16	0	3	0	1	1	0
ASV_26673	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ASV_26674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ASV_26675	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_26677	0	2	0	0	0	1	0	2	0	0	0	0	1	0	0	1
ASV_26680	0	3	2	0	0	0	0	1	1	0	1	0	0	0	1	2
ASV_26681	0	46	0	0	0	6	0	0	0	0	0	0	0	3	0	9
ASV_26682	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_26683	0	0	0	0	0	0	0	0	0	54	0	18	0	0	2	0
ASV_26687	0	56	5	8	0	5	0	3	0	0	0	2	0	3	0	0
ASV_26688	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_26689	4	5	1	0	0	6	0	0	0	0	0	0	0	0	0	9
ASV_26691	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0
ASV_26693	0	0	10	17	1	0	0	0	0	0	0	0	0	0	0	0
ASV_26694	0	1	1	4	0	0	0	0	0	2	0	6	0	0	0	3
ASV_26697	0	0	0	2	0	0	0	4	0	9	0	10	0	55	0	0
ASV_26698	16	0	5	1	0	2	0	0	0	0	0	0	3	0	0	2
ASV_26700	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV_26701	0	0	0	0	0	0	0	32	7	0	38	0	0	0	0	0
ASV_26702	0	1	0	1	0	0	0	1	0	1	0	3	0	4	0	0
ASV_26705	0	0	0	0	0	0	0	0	2	0	0	0	71	0	0	0
ASV_26707	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ASV_26712	0	0	7	20	0	0	0	0	8	1	16	1	18	0	0	0
ASV_26713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ASV_26714	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV_26715	2	0	0	0	17	0	3	0	24	0	19	0	8	0	0	0
ASV_26719	0	0	59	1	0	1	0	0	0	0	0	0	0	0	0	1
ASV_26721	0	3	0	0	0	3	0	0	0	1	0	32	0	24	0	0
ASV_26722	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_26723	0	0	0	0	2	0	4	0	6	5	14	0	35	0	0	0
ASV_26727	0	2	10	0	0	0	0	6	0	7	0	0	0	0	3	11
ASV_26728	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_26729	3	1	0	0	0	0	0	4	3	40	0	6	3	2	6	0
ASV_26730	0	1	0	0	0	0	0	32	0	36	0	0	0	0	0	0
ASV_26731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV_26732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV_26734	0	0	2	0	0	0	0	2	0	1	0	0	1	0	0	4
ASV_26735	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_26736	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV_26737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ASV_26738	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_26741	0	7	2	0	0	0	0	2	0	0	0	0	3	0	0	1
ASV_26744	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ASV_26747	0	18	5	2	0	3	0	0	0	8	0	11	0	2	0	9
ASV_26748	15	0	1	0	0	0	1	0	1	0	4	0	0	0	2	0
ASV_26749	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0
ASV_26750	0	12	9	0	0	26	0	0	0	0	0	2	0	5	0	3
ASV_26751	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1
ASV_26758	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_26759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ASV_26763	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ASV_26764	0	2	0	0	0	36	0	0	0	2	0	2	0	14	0	0
ASV_26774	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_26775	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_26779	0	4	8	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_26780	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0
ASV_26781	42	0	0	0	1	0	2	0	0	0	0	5	0	6	0	0
ASV_26782	0	0	0	0	0	0	0	0	0	0	0	8	0	48	0	0
ASV_26787	0	11	0	1	0	25	0	2	0	1	0	6	0	3	0	3
ASV_26792	0	1	11	12	0	5	0	0	0	0	0	4	0	21	0	0
ASV_26793	0	0	11	5	0	20	0	4	0	3	0	2	0	0	0	7
ASV_26797	0	0	0	0	1	0	28	0	10	0	13	0	0	0	0	0
ASV_26798	0	0	0	0	0	0	0	0	27	0	17	0	0	0	7	0
ASV_26799	0	0	0	0	0	0	0	0	0	2	0	0	0	0	48	0
ASV_26804	7	12	1	0	0	11	0	0	0	1	0	0	0	10	3	4
ASV_26808	0	5	4	8	0	19	0	0	0	0	0	0	0	0	0	6
ASV_26809	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ASV_26813	0	0	0	0	15	1	4	0	10	0	5	0	13	0	0	0
ASV_26814	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
ASV_26820	0	0	3	0	0	0	0	10	0	0	0	0	0	0	36	0
ASV_26821	1	4	2	5	5	8	1	9	1	8	3	0	0	0	2	0
ASV_26822	0	0	0	0	10	0	2	2	13	2	10	0	10	0	0	0
ASV_26823	0	0	0	0	0	2	0	1	0	0	0	23	0	23	0	0
ASV_26825	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_26826	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0
ASV_26835	0	13	13	4	0	2	0	0	0	0	0	0	0	0	0	7
ASV_26836	0	5	1	3	0	6	0	0	0	13	0	2	0	2	0	9
ASV_26837	1	3	0	2	0	0	0	5	0	0	0	0	0	0	30	0
ASV_26848	3	0	0	0	11	0	6	0	10	0	10	0	2	0	0	0
ASV_26849	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	22
ASV_26850	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ASV_26855	0	16	5	1	0	1	0	0	0	0	0	0	0	1	0	9
ASV_26856	0	0	0	0	0	17	0	0	0	0	0	21	0	0	0	1
ASV_26861	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_26868	8	0	17	3	0	2	0	1	0	0	0	0	0	0	0	0
ASV_26869	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
ASV_26870	0	0	0	1	0	0	8	0	25	0	1	0	0	0	0	0
ASV_26874	3	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1
ASV_26875	0	0	0	0	11	0	6	1	10	2	4	0	6	0	1	0
ASV_26878	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV_26879	3	0	0	0	0	0	2	3	5	0	0	0	0	1	0	2
ASV_26881	0	0	0	0	0	0	0	0	24	0	13	0	0	0	0	0
ASV_26886	0	2	2	6	0	0	0	0	0	2	4	3	4	4	0	4
ASV_26887	0	1	0	4	0	10	0	6	0	6	0	2	0	9	0	0
ASV_26888	7	0	0	0	9	0	5	0	7	1	3	0	7	0	0	0
ASV_26895	0	9	0	0	0	0	0	2	0	4	0	16	0	0	0	3
ASV_26898	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_26904	0	0	4	26	0	0	0	0	0	0	0	0	0	0	0	0
ASV_26905	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_26906	0	0	0	0	15	0	2	0	9	0	5	0	5	0	1	0
ASV_26907	3	0	0	0	0	0	8	0	22	0	4	0	0	0	0	0
ASV_26908	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_26913	0	6	18	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_26914	1	1	9	7	2	0	3	2	1	0	0	0	7	0	1	0
ASV_26915	0	2	0	0	0	9	0	13	0	0	0	8	0	4	0	0
ASV_26916	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	2
ASV_26917	0	0	0	0	1	0	0	0	13	0	12	0	0	0	0	0
ASV_26918	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0
ASV_26922	2	0	15	0	6	0	4	0	3	0	0	0	5	0	0	0
ASV_26923	0	0	7	3	0	0	0	0	0	0	0	0	0	3	9	0
ASV_26924	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_26925	0	2	0	0	0	1	0	0	0	0	0	4	0	3	0	0
ASV_26926	0	0	0	0	0	0	0	0	11	0	14	7	0	3	0	0
ASV_26935	0	0	6	1	0	3	0	4	0	0	0	0	0	0	2	0
ASV_26936	0	0	0	0	8	0	3	0	13	0	6	0	2	0	2	0
ASV_26937	2	0	0	0	5	0	2	0	5	2	8	0	10	0	0	0
ASV_26947	0	0	0	0	0	0	1	0	1	0	10	12	0	2	0	0
ASV_26948	0	0	0	0	0	0	0	1	16	0	16	0	0	0	0	0
ASV_26959	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0
ASV_26960	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_26973	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_26974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_26976	2	0	0	1	3	0	5	1	13	6	0	0	0	0	0	0
ASV_26977	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
ASV_26978	0	0	0	0	0	0	0	0	30	0	0	0	0	1	0	0
ASV_26986	0	0	7	11	0	0	0	1	0	0	0	0	0	0	0	0
ASV_26987	0	19	0	0	0	3	0	0	0	0	0	8	0	0	0	0
ASV_26999	0	4	3	3	0	1	0	1	0	13	0	0	0	0	0	0
ASV_27000	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_27001	0	0	0	0	7	0	0	0	17	0	3	0	2	0	0	0
ASV_27002	0	0	0	0	1	0	5	0	11	0	11	0	1	0	0	0
ASV_27003	2	0	0	0	0	0	3	0	11	0	10	0	1	0	2	0
ASV_27007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	14
ASV_27009	0	1	12	4	0	7	0	0	0	0	0	0	0	0	0	0
ASV_27010	2	3	3	0	0	0	0	3	0	1	1	5	2	0	1	0
ASV_27011	0	16	2	1	0	4	0	0	0	0	0	0	0	0	0	0
ASV_27012	0	0	2	0	0	0	0	6	0	1	0	3	0	0	0	0
ASV_27013	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ASV_27021	0	16	6	1	0	2	0	0	0	0	0	0	0	0	0	0
ASV_27022	0	5	0	5	0	3	0	7	0	0	0	0	0	0	0	0
ASV_27023	3	0	0	0	2	0	0	1	8	3	7	0	3	0	0	0
ASV_27024	22	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0
ASV_27035	0	8	2	1	0	0	0	0	0	1	0	4	0	3	0	0
ASV_27036	0	15	0	0	0	0	0	0	0	2	0	6	0	2	0	1
ASV_27037	0	10	0	1	0	0	0	1	0	0	0	0	0	2	3	0
ASV_27039	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0
ASV_27041	0	0	0	0	0	0	3	0	1	0	0	4	4	5	0	0
ASV_27042	3	0	0	0	6	0	0	0	8	0	7	0	2	0	0	0
ASV_27043	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
ASV_27050	2	0	0	0	1	0	1	0	1	0	3	0	0	0	0	0
ASV_27051	0	0	0	5	0	3	0	7	0	0	0	1	0	9	0	0
ASV_27052	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV_27063	12	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27064	0	21	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ASV_27065	0	2	0	0	0	0	0	3	0	3	0	3	3	3	0	0
ASV_27066	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	2
ASV_27069	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV_27070	0	0	0	0	0	0	0	0	0	0	6	0	18	0	0	0
ASV_27082	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27083	0	0	17	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27084	2	0	3	0	1	0	1	2	6	1	1	0	0	0	2	0
ASV_27085	0	0	1	0	1	0	3	0	8	5	5	0	0	0	0	0
ASV_27086	0	1	0	1	0	0	0	0	1	0	5	0	11	1	0	0
ASV_27089	0	0	0	0	0	0	1	0	0	0	0	8	0	14	0	0
ASV_27090	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0
ASV_27091	0	0	0	0	0	0	0	0	0	0	1	9	0	13	0	0
ASV_27092	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_27106	0	0	0	0	5	0	0	0	10	0	4	0	1	0	0	0
ASV_27107	0	0	0	0	0	1	7	0	11	0	0	0	0	3	0	0
ASV_27108	0	0	0	0	0	0	1	0	18	2	1	0	0	0	0	0
ASV_27109	0	0	0	0	0	0	0	0	18	0	4	0	0	0	0	0
ASV_27118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	2
ASV_27121	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27122	0	3	4	4	3	3	0	0	0	0	0	2	0	0	2	0
ASV_27123	0	1	2	3	0	2	0	0	0	5	0	5	0	1	2	0
ASV_27124	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27125	0	2	0	0	0	15	0	0	0	1	0	0	0	1	0	0
ASV_27126	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV_27127	0	0	0	0	5	0	2	0	6	0	4	0	4	0	0	0
ASV_27145	1	0	4	0	3	3	0	3	0	0	1	0	0	0	5	0
ASV_27146	0	5	0	0	0	0	0	0	0	6	0	3	0	6	0	0
ASV_27147	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV_27148	0	0	0	0	6	0	3	0	7	0	3	0	1	0	0	0
ASV_27149	3	0	0	0	2	0	3	0	2	0	5	0	5	0	0	0
ASV_27150	0	0	0	0	0	0	0	0	1	2	0	2	0	1	0	0
ASV_27151	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ASV_27152	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27153	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
ASV_27170	0	11	3	0	0	5	0	0	0	0	0	0	0	0	0	0
ASV_27171	0	8	0	5	3	2	0	0	0	0	0	1	0	0	0	0
ASV_27172	0	7	0	0	0	5	0	1	0	0	0	3	0	1	0	1
ASV_27173	0	2	0	0	0	0	0	1	0	0	0	0	0	15	0	0
ASV_27175	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
ASV_27177	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0
ASV_27178	0	0	0	0	0	6	0	0	0	0	0	0	0	0	9	0
ASV_27179	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_27180	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ASV_27181	2	0	0	0	0	0	0	1	1	0	0	2	1	0	0	0
ASV_27182	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0
ASV_27195	1	0	10	4	0	2	0	0	0	0	0	0	0	0	0	1
ASV_27196	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27197	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0
ASV_27198	1	0	1	6	0	0	0	3	0	0	0	2	2	0	3	0
ASV_27199	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
ASV_27201	0	0	0	0	0	3	0	1	0	2	0	4	0	3	0	0
ASV_27202	0	0	0	0	7	0	0	0	5	0	3	0	3	0	0	0
ASV_27203	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	1
ASV_27204	4	0	0	0	0	0	0	4	0	3	0	0	0	1	6	0
ASV_27220	0	1	0	0	0	7	0	0	0	0	0	3	0	0	0	1
ASV_27222	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
ASV_27223	2	0	0	0	0	0	0	3	0	2	0	3	0	2	0	0
ASV_27224	1	0	0	0	3	0	1	0	1	0	5	0	6	0	0	0
ASV_27225	0	0	0	0	0	0	0	2	0	1	0	0	0	3	0	0
ASV_27226	0	0	0	0	0	0	0	2	0	1	0	14	0	0	0	0
ASV_27227	6	0	0	0	0	0	0	0	3	0	3	0	1	0	0	0
ASV_27228	10	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0
ASV_27229	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ASV_27246	0	0	7	2	0	3	0	0	0	0	0	0	0	0	0	4
ASV_27247	0	4	0	0	0	5	0	0	0	0	0	2	0	0	0	0
ASV_27248	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27251	2	0	0	0	2	0	1	0	5	3	3	0	0	0	0	0
ASV_27252	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV_27271	0	0	6	2	0	7	0	0	0	0	0	0	0	0	0	0
ASV_27272	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27273	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV_27274	1	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0
ASV_27275	0	0	0	0	0	0	0	0	0	3	0	0	0	12	0	0
ASV_27297	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27298	0	2	8	2	0	2	0	0	0	0	0	0	0	0	0	0
ASV_27299	0	0	1	0	7	0	1	0	0	0	0	0	0	3	0	0
ASV_27300	0	0	1	0	0	0	0	2	0	2	0	5	0	4	0	0
ASV_27301	4	0	1	0	0	7	0	0	0	0	0	0	0	0	0	2
ASV_27304	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ASV_27306	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27307	0	0	0	0	0	0	0	1	3	8	2	0	0	0	0	0
ASV_27308	0	0	0	0	0	0	3	0	6	2	3	0	0	0	0	0
ASV_27309	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ASV_27310	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV_27321	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27322	0	1	1	5	0	0	0	2	0	0	0	0	0	0	0	1
ASV_27323	0	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27324	0	4	0	0	0	0	0	0	0	7	0	1	0	0	0	1
ASV_27325	4	1	0	0	0	0	0	0	2	2	3	0	1	0	0	0
ASV_27326	0	1	0	0	0	0	0	0	0	0	0	2	0	7	0	0
ASV_27329	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27330	3	0	0	0	2	0	2	0	3	2	0	0	0	0	0	0
ASV_27331	4	0	0	1	0	0	0	0	3	0	0	0	2	0	1	0
ASV_27357	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_27358	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ASV_27359	0	0	0	0	0	1	0	2	0	7	0	2	0	0	0	0
ASV_27360	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
ASV_27361	0	0	0	0	0	0	0	0	1	0	0	2	5	0	0	0
ASV_27362	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
ASV_27363	0	0	0	0	0	0	0	0	0	7	0	0	0	5	0	0
ASV_27364	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0
ASV_27382	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27383	0	3	0	0	0	0	0	0	0	1	0	7	0	0	0	0
ASV_27385	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ASV_27386	0	0	0	0	0	0	0	2	0	0	0	9	0	0	0	0
ASV_27387	0	0	0	0	0	0	2	0	6	0	1	0	1	0	1	0
ASV_27388	0	0	0	0	0	0	1	0	5	1	3	0	0	0	0	0
ASV_27410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ASV_27415	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27416	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0
ASV_27418	0	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0
ASV_27420	0	0	0	0	1	0	1	0	2	2	3	0	1	0	0	0
ASV_27421	0	0	0	0	0	0	0	1	5	0	1	0	0	0	0	0
ASV_27422	0	0	0	0	0	0	4	0	4	0	1	0	1	0	0	0
ASV_27423	0	0	0	0	0	0	3	0	4	0	0	0	2	1	0	0
ASV_27424	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
ASV_27425	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0
ASV_27435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ASV_27448	0	1	3	0	0	0	0	0	0	0	0	0	0	1	4	0
ASV_27449	0	4	2	2	0	1	0	0	0	0	0	0	0	0	0	0
ASV_27450	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV_27452	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
ASV_27453	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0
ASV_27454	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0
ASV_27455	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
ASV_27456	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0
ASV_27457	0	0	0	0	0	0	0	4	0	2	0	0	0	3	0	0
ASV_27458	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
ASV_27459	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
ASV_27483	0	0	5	1	0	0	0	0	0	0	0	0	0	0	2	0
ASV_27484	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	2
ASV_27485	0	2	0	1	0	2	0	0	0	0	0	0	0	3	0	0
ASV_27487	0	0	0	0	0	0	0	4	0	2	0	0	0	2	0	0
ASV_27488	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ASV_27489	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
ASV_27535	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27536	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27538	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27539	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27541	0	0	0	0	0	0	1	0	2	0	0	0	4	0	0	0
ASV_27542	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
ASV_27543	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV_27544	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0
ASV_27573	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ASV_27574	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27575	0	1	0	0	0	0	0	3	0	0	0	1	0	1	0	0
ASV_27577	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0
ASV_27578	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
ASV_27579	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0
ASV_27587	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_27617	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27618	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ASV_27619	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_27620	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
ASV_27621	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
ASV_27622	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_27623	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_27624	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0
