asv,KOSMOS-D1-M1BS,KOSMOS-D1-MPBS,KOSMOS-D15-DW2,KOSMOS-D15-M1AS,KOSMOS-D15-MPAS,KOSMOS-D24-M1A,KOSMOS-D24-MPAS,KOSMOS-D3-control1,KOSMOS-D3-control2,KOSMOS-D32-M1AS,KOSMOS-D32-MPAS,KOSMOS-D36-M1AS,KOSMOS-D36-MPAS,KOSMOS-D42-M1AS,KOSMOS-D42-MPAS,KOSMOS-D48-M1AS,KOSMOS-D48-MPAS,KOSMOS-D8-DW1,KOSMOS-D8-DW2,KOSMOS-D8-M1AS,KOSMOS-D8-MPAS,taxonomy
6105cba1d3486ce183d5608b59edb71c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae;D_5__Desulfobacter;D_6__uncultured bacterium
c206b7081f2e98544a1fc85634feafb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II;D_5__uncultured bacterium;D_6__uncultured bacterium
bb1560e47516ca7ba23eefcb53afbb86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__SAR202 clade;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa
7b33f5e568cacb5edfd1d3283d020588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,Unassigned
ef0e76a2f1a81d3133d65d6349155960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,Unassigned
78082d184fd00669820690e37fd3fbb9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Colwelliaceae;D_5__Colwellia;D_6__uncultured bacterium
5387e88fc90b19e8797b52022e159811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae
93a64a8b0c2732d6dfccc28e13177aba,16,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade I;D_5__Clade Ia
6de5d53c4fbbea08e755620d8c467033,3,5,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Unassigned
41a331ca0bdcfec1f968d66e8af77351,0,5,0,0,8,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,Unassigned
32da254ec24b0498643c403b6bd93924,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiotrichales;D_4__Thiotrichaceae;D_5__Thiothrix
b85cfc97c6213fd086d38d7153dc58e4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Loktanella
670a70a63cf4578246a787aa0b3c5a8f,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Kordia;D_6__uncultured Flavobacteriales bacterium
ac5d553cafb366f2774f77a16e4e0f9e,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Patescibacteria;D_2__WS6 (Dojkabacteria);D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
e9c87c2b59fc85a65fa2791323acda18,0,0,23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria;D_3__Ignavibacteriales;D_4__Melioribacteraceae;D_5__IheB3-7;D_6__uncultured bacterium
c12c1aba6be37d179ecdd5ce3586f733,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Marinifilaceae;D_5__uncultured;D_6__uncultured Bacteroidetes bacterium
42648337f8f2434458e2e8ddbdc398a0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Pseudohongiellaceae;D_5__Pseudohongiella
7e6a275ffcd2d23347a2d815919be894,0,0,0,19,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
20392af13eb24548b04a3f074e6549e4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured;D_6__uncultured marine bacterium
e46154ff2e94ed59832cbb8304f4c3da,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Nitrosomonadaceae;D_5__IS-44
447c9d4d22a87eb1b1f683ad1b651a03,0,0,0,0,4,0,7,0,0,0,5,0,0,0,10,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Arenicellales;D_4__Arenicellaceae;D_5__uncultured;D_6__uncultured sediment bacterium
639dfbeeab5e2a83a1e38a9040210947,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Pseudofulvibacter
333c30d73c2afd2e3ea96eefb5d219d9,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__uncultured;D_6__uncultured Saprospiraceae bacterium
5a484e2539feb7719293dec3d981fef0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Arenicellales;D_4__Arenicellaceae;D_5__Arenicella
c0ce1130eb56255b4295fa04a37938e2,0,0,0,0,0,7,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Spongiibacteraceae;D_5__BD1-7 clade
33b08f1be3b72e3ebec6e7a7c254e3b6,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae
e9736595d46f96581eade5b156545bd5,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;D_5__Fluviicola
60c5cd6906f1d3c9911834747c274bf1,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
6b7c51a37bbfbb879ccdf1d5a5c1908d,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
0f6bb8f8ea4743f2bb24f595cf216333,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Microscillaceae;D_5__uncultured
ca220aa43c507fc5c29eee966b09cce8,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Opitutaceae;D_5__IMCC26134;D_6__metagenome
e8517c77abddbb69b14afd25996fbb5e,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
e2e04eea7a283b60ac9b10d3fe211954,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
8aabebfa95a22da3164b80579b202549,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
d23d7e61631b648e5a47735702c7d3ff,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
fab53cdd4e2554d4fe03ae8c068c2a17,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
c82bb190fc47c1181018c4befa2b865f,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Omnitrophicaeota;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
7679d56922759a33a2d4f9b0f363581b,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Terrimonas
ed8d9d0b4ac3f95ea922986158e2bf2b,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Diplorickettsiales;D_4__Diplorickettsiaceae;D_5__uncultured;D_6__uncultured bacterium
77ac7756fb9c1de1ba52ccc750e88843,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
40cf1f95dfaca2bfd223863c63b10d4f,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
1ce8e2598a57b4ca67073a8639ed4069,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Spirosomaceae;D_5__Emticicia
e4d55beb2ba8d928b0302a66e4e68621,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured
d06c3355a6e1e010e937209500a5a96d,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae
abe591d1e89f9096ba0a650f1b965f21,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
28a456ad1aad646dfc98fc2542f15b15,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__SWB02;D_6__uncultured bacterium
c962efee0b4fe8845c02fc2dd0190920,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
66d9df5dd741dca212f71d93ddf2f90c,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
686d7676722c406f87905164b3cfeb1e,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__uncultured;D_6__uncultured bacterium
7e16d1df71f6c13437e19656723f8424,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
85935a2646198a6cbc065047a3766f41,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
2c0922ae4a8d432e7c898fa462496827,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
a48e1e1462a5b3edf8ffb8b81933fe13,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae;D_5__Pseudoxanthomonas
6a0a23bba1ae2c6d87607cf374767d38,0,0,0,0,0,0,0,0,0,15,0,6,0,0,5,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae
c487e76284540b33577f8ebdd3c19182,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,4,Unassigned
9596e5aef6203491f1d764f6c522ed44,0,0,0,0,0,0,0,0,0,11,6,0,0,7,0,0,2,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__uncultured
4b11a91f623bac7ced67ba422769a769,0,0,0,0,0,0,0,0,0,0,22,0,4,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales;D_4__Phycisphaeraceae;D_5__CL500-3
e59dd8d7eeb8efe8bb0252d23098b56d,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,10,0,0,0,0,Unassigned
0d02d2ff2f8262b2efc0524711094f42,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,11,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS4 marine group
73ecc60acea9d372a45a5ed63074d2b3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales;D_4__Phycisphaeraceae;D_5__CL500-3
e8afc7d816814604ec0a6c8198dd997a,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,13,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade
72e8b6261dd670c59bd07351eac74e4e,0,0,0,0,0,0,0,0,0,0,6,0,0,20,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Porticoccaceae;D_5__SAR92 clade
bb124fcb05db52d0db08c42baa4066d4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,15,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II
57940d19ae4acadcb3ab4191c8b35f33,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,Unassigned
4bca4613ea9942804bb97b3133d8ad9f,0,0,0,0,0,0,0,0,0,0,0,0,18,0,8,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II;D_5__uncultured bacterium;D_6__uncultured bacterium
b2e6e14e147fcbf24a82e28d07b8e742,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,18,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Sulfitobacter
61983055dd904401e3a5edc5394eabe9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade IV
0bb0baf21a91611690b0de455b19ae9d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,12,0,0,0,0,D_0__Bacteria;D_1__Kiritimatiellaeota;D_2__Kiritimatiellae;D_3__WCHB1-41;D_4__uncultured organism;D_5__uncultured organism;D_6__uncultured organism
28b6251c22d642d62fbbc9337d473b4a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,16,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Polaribacter 4
3e43f5b0439475a936edba1d4678a45e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae
ea65d839dcaeb051c9416aaabe099d67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,Unassigned
5919ca9cda80bad8affb4302c1f9a212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group
9ece8486d3e2ed11f22c187b3d530a9a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,14,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II
9e4c59beb9224c9893b6c353de083fce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Candidatus Peregrinibacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
c6ca46c3eb408a5c34b626be3510daae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,Unassigned
4c69ccc1a5d8721fa977758109775cf5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Oleiphilaceae;D_5__Oleiphilus;D_6__uncultured gamma proteobacterium
3acce9a6f240124f2bf7d884ca4fc870,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__uncultured
9fa2c844bcc22c712c970b6a0ab6cfb3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
c4668a7b88c2651129c8c01c0bfec2c4,10,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__PB19
5caaba3e044c22bfac18c377a4afb6e4,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__PB19
8ca7fbb08ac4460b9ceaf03fe73479a0,0,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Actinomarinales;D_4__Actinomarinaceae;D_5__Candidatus Actinomarina;D_6__uncultured bacterium
2e51e9c2c29ac887bd8932acb6607459,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae
58fd834528fc2e4f5fcfb5f71474610b,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Fibrobacteres;D_2__Chitinivibrionia;D_3__Chitinivibrionales;D_4__Chitinivibrionaceae;D_5__possible genus 03
1ea11e1df839809e5e38ac63294e2fad,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__uncultured;D_6__uncultured bacterium
cd2d4efb93407bcbc881114d147a7b4f,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
45a2b5f9199a4635de667c6810e85894,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiotrichales;D_4__Thiotrichaceae;D_5__uncultured
b3ac5a95cf34f4a6e1d633c28d2f1648,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae;D_5__Alteromonas
2cc7cd265ba3d604ba5913790feee11a,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__uncultured;D_5__uncultured bacterium;D_6__uncultured bacterium
5a47daf8d07d0ea3e85e26ff77a5296d,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured;D_6__uncultured bacterium
b456bb2a8ac1f547b442996ed29be099,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae
b40567dd022bc8c4c1c584c025b1a3a2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XII;D_5__Fusibacter;D_6__uncultured bacterium
74c0a29ab13073d6ace7f10bcb25834d,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Unassigned
0df1b18cf816d6504ae251919aeac10b,0,0,14,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,Unassigned
29f9998d5e730fe84a2d96d8e2ec7ee0,0,0,0,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
bbb1ad65c9f1ed8070dc32c754d75fb2,0,0,0,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Methylobacterium
4122f612a5f033c5a85a7682aa6cda70,0,0,0,2,0,0,0,0,0,2,0,10,0,0,0,11,0,0,0,0,0,Unassigned
2dfcb978d4afed9e1d56189f8d8f2436,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group;Ambiguous_taxa;Ambiguous_taxa
2ecede6d37bbeb81533982780364496d,0,0,0,0,0,12,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,Unassigned
7facfaeb549378c42591dd230744506f,0,0,0,0,0,6,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,Unassigned
b9c87e597e1bfb52e9cecc955726db28,0,0,0,0,0,6,0,0,0,15,0,0,0,4,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae;D_5__Halioglobus
d1128a777de56bbe40046128965feaf0,0,0,0,0,0,4,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,Unassigned
75aed520db05302c05084dc696c30770,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;Ambiguous_taxa
e6dd403aa85a8d8d6f606111d600e987,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,14,0,0,0,D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Kaiserbacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
75ea29d332893217371afbe13bdff358,0,0,0,0,0,0,3,0,0,0,0,9,0,0,6,0,0,0,0,7,0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Aquibacter;D_6__uncultured bacterium
e64fabceb4caa7692429895e99e52cf9,0,0,0,0,0,0,0,22,0,0,0,3,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__uncultured bacterium
702c4bf48158a42f62a880ddcf066931,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Omnitrophicaeota
a99e93748e2f99b3504a577b14e27543,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
24089aa996bf56fe659c9256f74f3b3d,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Rickettsiaceae;D_5__uncultured;D_6__metagenome
dc45bf5c9002c6f7915638c2d98bf46e,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B)
f5c8f8fd7fdd13c4b43be55367b77385,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae
83c8a86ff8c7bf7c8d99d112fb257cc1,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
797f9ee819aaf0453dc45dc4ac1c0238,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Blfdi19;D_5__uncultured Cystobacterineae bacterium;D_6__uncultured Cystobacterineae bacterium
8f35192eacc0cb11b384ac90a671d382,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__uncultured;D_5__metagenome;D_6__metagenome
add1450d270f5c1b9ff058382cc06c6b,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
37efc900545ad8e82e769343926c1e02,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Gallionellaceae;D_5__Sideroxydans;D_6__uncultured bacterium
